research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
CES201610,10943,674,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11123,689,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11180,695,towel,als deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11541,713,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11630,716,towel,deken ,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11578,719,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11707,722,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11782,725,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11938,728,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,11990,731,towel,als deken gebruiken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12138,743,towel,als deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12259,755,towel,als deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12239,758,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12310,761,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12416,767,towel,als deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12464,773,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12519,776,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12575,779,towel,deken,deken,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,10699,659,towel,deken voor een pop,deken pop,blanket doll,use towel as blanket doll,use towel as blanket doll,3,5
CES201610,7351,467,towel,gebruiken als deken voor op strand,deken strand,blanket beach,use towel as blanket beach,use towel as blanket beach,2,4
CES201610,8267,497,towel,als dekentje,dekentje,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,8348,506,towel,dekentje,dekentje,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,9950,611,towel,dekentje,dekentje,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,12401,764,towel,dekentje,dekentje,blanket,use towel as blanket,use towel as blanket,2,4
CES201610,10951,674,towel,depmateriaal,dep materiaal,dab material,use towel as dab material,use towel as dab material,1,5
CES201610,8742,542,towel,afdeppen,deppen,dab,use towel as dab,use towel as dab,1,5
CES201610,10414,638,towel,Opdeppen,deppen,dab,use towel as dab,use towel as dab,1,5
CES201610,9314,587,towel,design,design,design,use towel as design,use towel as design,0,0
CES201610,8123,488,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,8687,536,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,10634,656,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,10972,677,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,11066,683,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,12029,734,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,12071,737,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,12139,743,towel,als deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,12249,758,towel,deurmat,deurmat,doormat,use towel as doormat,use towel as doormat,2,4
CES201610,8125,488,towel,deurstoppper,deurstopper,door stopper,use towel as door stopper,use towel as door stopper,3,5
CES201610,9106,569,towel,Deurstopper,deurstopper,door stopper,use towel as door stopper,use towel as door stopper,3,5
CES201610,11185,695,towel,als deurstopper,deurstopper,door stopper,use towel as door stopper,use towel as door stopper,3,5
CES201610,12418.1,767,towel,om iets dicht te maken,dicht,closed,use towel as closed,use towel as closed,3,4
CES201610,8227,494,towel,dienblad maken door te drogen,dienblad drogen,tray dry,use towel as tray dry,use towel to tray dry,1,4
CES201610,8456,503,towel,DIER MEE VASTPAKKEN,dier vastpakken,grab animal,use towel as grab animal,use towel as grab animal,3,3
CES201610,12410,764,towel,om een dikke buik mee na te maken,dikke buik,fat belly,use towel as fat belly,use towel as fat belly,4,4
CES201610,8344,509,towel,dingen mee afdekken,dingen afdekken,covering things,use towel as covering things,use towel as covering things,2,4
CES201610,10510,641,towel,dingen in inpakken,dingen inpakken,packing things,use towel as packing things,use towel as packing things,2,4
CES201610,8284,500,towel,dingen onder verstoppen,dingen onder verstoppen,hide things under,use towel as hide things under,use towel as hide things under,3,4
CES201610,8614,527,towel,dingen op de plaats knopen,dingen plaats knopen,things place knots,use towel as things place knots,use towel as things place knots,3,4
CES201610,10893,668,towel,dingen mee vastknopen,dingen vastknopen,tie things up,use towel as tie things up,use towel to tie things up,3,4
CES201610,10897,668,towel,om dingen te verbergen,dingen verbergen,hide things,use towel as hide things,use towel as hide things,3,4
CES201610,12802,791,towel,dingen verbergen,dingen verbergen,hide things,use towel as hide things,use towel as hide things,3,4
CES201610,11291,707,towel,dingen mee verduisteren,dingen verduisteren,darken things,use towel as darken things,use towel as darken things,3,4
CES201610,8612,527,towel,dingen mee vervoeren,dingen vervoeren,transport things,use towel as transport things,use towel as transport things,3,4
CES201610,9180,578,towel,dingen in wikkelen,dingen wikkelen,wrapping things,use towel as wrapping things,use towel as wrapping things,2,4
CES201610,9335,587,towel,doek,doek,cloth,use towel as cloth,use towel as cloth,1,4
CES201610,12704,785,towel,als doek om het bed te beschermen tijdens seks,doek bed beschermen tijdens seks,cloth protect bed during sex,use towel as cloth protect bed during sex,use towel to cloth protect bed during sex,2,4
CES201610,9111,569,towel,Doek voor je haar,doek haar,cloth hair,use towel as cloth hair,use towel as cloth hair,1,4
CES201610,8981,560,towel,doek tegen blootheid,doek tegen blootheid,cloth against nudity,use towel as cloth against nudity,use towel as cloth against nudity,2,4
CES201610,10384,629,towel,doek tegen tocht,doek tegen tocht,cloth against drafts,use towel as cloth against drafts,use towel as cloth against drafts,3,4
CES201610,9341,587,towel,douche,douche,shower,use towel as shower,use towel as shower,0,0
CES201610,10608,653,towel,douche,douche,shower,use towel as shower,use towel as shower,0,0
CES201610,11007,680,towel,douche,douche,shower,use towel as shower,use towel as shower,0,0
CES201610,11705,722,towel,douche,douche,shower,use towel as shower,use towel as shower,0,0
CES201610,12645,782,towel,douche,douche,shower,use towel as shower,use towel as shower,0,0
CES201610,11580,719,towel,douchegordijn,douchegordijn,shower curtain,use towel as shower curtain,use towel as shower curtain,3,3
CES201610,12248,758,towel,douchegordijn,douchegordijn,shower curtain,use towel as shower curtain,use towel as shower curtain,3,3
CES201610,8976,560,towel,douchematje,douchematje,shower mat,use towel as shower mat,use towel as shower mat,2,4
CES201610,8408,512,towel,douchen,douchen,shower,use towel as shower,use towel as shower,0,0
CES201610,10387,635,towel,douchen,douchen,shower,use towel as shower,use towel as shower,0,0
CES201610,10609,653,towel,douchen,douchen,shower,use towel as shower,use towel as shower,0,0
CES201610,10756,662,towel,douchen,douchen,shower,use towel as shower,use towel as shower,0,0
CES201610,12250,758,towel,draagtas,draagtas,carrier bag,use towel as carrier bag,use towel as carrier bag,3,3
CES201610,11586,719,towel,als draagzak,draagzak,baby carrier,use towel as baby carrier,use towel as baby carrier,3,3
CES201610,8787,545,towel,dragen als cape,dragen cape,wear cape,use towel as wear cape,use towel as wear cape,2,4
CES201610,8407,512,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,8739,542,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,9125,572,towel,je ermee drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,9144,575,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,9326,587,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,9531,599,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,9854,608,towel,drogen ,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,11005,680,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,11781,725,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,12251,755,towel,drogen,drogen,dry,use towel as dry,use towel to dry,1,5
CES201610,9327,587,towel,droger,droger,Dryer,use towel as Dryer,use towel as Dryer,1,5
CES201610,12662,782,towel,droger,droger,Dryer,use towel as Dryer,use towel as Dryer,1,5
CES201610,7343,467,towel,droog maken,droog,dry,use towel as dry,use towel to dry,1,5
CES201610,9336,587,towel,droog,droog,dry,use towel as dry,use towel to dry,1,5
CES201610,10389,635,towel,droog,droog,dry,use towel as dry,use towel to dry,1,5
CES201610,11710,722,towel,droog,droog,dry,use towel as dry,use towel to dry,1,5
CES201610,12314,761,towel,droog maken,droog,dry,use towel as dry,use towel to dry,1,5
CES201610,12643,782,towel,droog,droog,dry,use towel as dry,use towel to dry,1,5
CES201610,9506,596,towel,droogdoek,droogdoek,drying cloth,use towel as drying cloth,use towel as drying cloth,1,5
CES201610,8513,521,towel,droogmaken,droogmaken,dry,use towel as dry,use towel to dry,1,5
CES201610,11702,722,towel,droogmaken,droogmaken,dry,use towel as dry,use towel to dry,1,5
CES201610,8286,500,towel,een dun deken,dun deken,thin blanket,use towel as thin blanket,use towel as thin blanket,2,4
CES201610,8350,506,towel,als dweil,dweil,mop,use towel as mop,use towel as mop,2,4
CES201610,9108,569,towel,Dweil,dweil,mop,use towel as mop,use towel as mop,2,4
CES201610,12246,758,towel,dweil,dweil,mop,use towel as mop,use towel as mop,2,4
CES201610,11084,686,towel,dweilen,dweilen,mop,use towel as mop,use towel as mop,2,4
CES201610,12702,785,towel,dweilen,dweilen,mop,use towel as mop,use towel as mop,2,4
CES201610,12255,755,towel,eetlaken,eet laken,eating cloth,use towel as eating cloth,use towel as eating cloth,2,4
CES201610,12700,785,towel,een eidooier met het eiwit mengen,eidooier eiwit mengen,mix egg yolk egg white,use towel as mix egg yolk egg white,use towel as mix egg yolk egg white,4,4
